,grp,variable,value
3523,7_5,2_3,6.552985833317187e-05
3524,7_5,2_4,0.00984672874880108
3525,7_5,2_5,0.03716579313588822
3526,7_5,2_6,0.0041042166512551955
3527,7_5,5_1,0.061865621727284444
3528,7_5,5_2,0.006219143470784864
3529,7_5,5_3,0.02528199500078482
3530,7_5,5_4,0.0022145405386145094
3531,7_5,5_5,0.0375741852593729
3532,7_5,5_6,0.1972824919289452
3533,7_5,5_7,0.04329901198342636
3534,7_5,5_8,0.04144702408665869
3535,7_5,5_9,0.06415107254146706
3536,7_5,5_10,0.13057085726033266
3537,7_5,5_11,0.004057921488950376
3538,7_5,5_12,0.09678111418824416
3539,7_5,5_13,0.08893881814228653
3540,7_5,5_14,0.10933612991464105
3541,7_5,3_1,0.0004822568445550846
3542,7_5,3_2,0.0013231254958720028
3543,7_5,3_3,0.03267604403103251
3544,7_5,3_4,0.019023393521940084
3545,7_5,3_5,0.01060963094895434
3546,7_5,3_6,0.03182879834246756
3547,7_5,3_7,0.0003709027939185365
3548,7_5,3_8,0.055281004504889195
3549,7_5,3_9,0.05169622231537339
3550,7_5,3_10,0.01071086816160075
3551,7_5,3_11,0.009525224806960815
3552,7_5,3_12,0.13843065723270032
3553,7_5,3_13,0.04020644645706239
3554,7_5,3_14,0.10997513829064061
3555,7_5,3_15,0.03734495914404023
3556,7_5,3_16,0.07579784523855362
3557,7_5,3_17,0.11307218233068272
3558,7_5,3_18,0.001390396557698028
3559,7_5,3_19,0.01145368766804201
3560,7_5,3_20,0.06861271914718879
3561,7_5,3_21,0.1392917926886958
3562,7_5,3_22,0.019913269846487402
3563,7_5,4_1,0.015493028185217337
3564,7_5,4_2,0.018616375039392247
3565,7_5,4_3,0.0010736231054028751
3566,7_5,4_4,0.00024723002915511867
3567,7_5,4_5,0.004014456393984043
3568,7_5,4_6,0.007715823679448717
3569,7_5,4_7,0.009341012462057985
3570,7_5,4_8,0.007803635314845778
3571,7_5,4_9,0.0012031658391608703
3572,7_5,4_10,3.943445234617875e-05
3573,7_5,1_1,0.0034188519258984674
3574,7_5,1_2,0.005474231940323559
3575,7_5,1_3,0.015808073931877588
3576,7_5,1_4,0.0193295673650756
3577,7_5,1_5,0.022141263197340045
3578,7_5,1_6,0.04033224617407335
3579,7_5,1_7,0.015039870076803923
3580,7_5,1_8,0.06460307729105187
3581,7_5,1_9,0.010513813446297914
3582,7_5,1_10,0.001202011307300137
3583,7_5,1_11,0.0022808225144713263
3584,7_6,13_1,0.06126509565830563
3585,7_6,13_2,2.7470839896196574e-05
3586,7_6,13_3,0.00601290065521972
3587,7_6,13_4,0.008850369330396688
3588,7_6,14_1,0.004230302767254667
3589,7_6,14_2,0.017957273434189944
3590,7_6,14_3,0.06589031373345922
3591,7_6,14_4,0.0446531605026709
3592,7_6,14_5,0.04101162125091434
3593,7_6,14_6,0.09731391399776539
3594,7_6,14_7,0.031833585802551724
3595,7_6,11_1,0.038578233362146434
3596,7_6,11_2,0.022998326410872162
3597,7_6,11_3,0.0007829329366633656
3598,7_6,11_4,0.0005481787643513266
3599,7_6,11_5,0.02992095758911843
3600,7_6,11_6,0.053723674884334154
3601,7_6,8_1,0.00261824813901931
3602,7_6,8_2,0.03305592889267606
3603,7_6,8_3,0.011177818534563216
3604,7_6,8_4,0.016101297619690917
3605,7_6,8_5,0.05684046731874445
3606,7_6,8_6,0.04400457253715259
3607,7_6,7_1,0.017941672840135887
3608,7_6,7_2,0.06191570973105259
3609,7_6,7_3,0.03612117201011903
3610,7_6,7_4,0.032277216975118976
3611,7_6,7_5,0.27334435835744414
3612,7_6,7_6,1.0
3613,7_6,7_7,0.1423718960497869
3614,7_6,7_8,0.21411770085204493
3615,7_6,7_9,0.14815537906377887
3616,7_6,7_10,0.08004364529088837
3617,7_6,7_11,0.2103592267371884
3618,7_6,10_1,0.05468607956012969
3619,7_6,10_2,0.03683650147030924
3620,7_6,10_3,0.06474895990958765
3621,7_6,10_4,0.044584839253371776
3622,7_6,10_5,0.06423527111658016
3623,7_6,10_6,0.07839332105512861
3624,7_6,12_1,0.009186554290228804
3625,7_6,12_2,4.548545635380026e-05
3626,7_6,12_3,0.008323665466866147
3627,7_6,12_4,0.0019223133143526476
3628,7_6,6_1,0.05510735001849183
3629,7_6,6_2,0.06994350206237382
3630,7_6,6_3,0.00812118917198171
3631,7_6,6_4,0.018429476600314756
3632,7_6,6_5,0.047162947093982825
3633,7_6,6_6,0.07322903946221453
3634,7_6,6_7,0.03922152697432874
3635,7_6,6_8,0.10600989612145913
3636,7_6,9_1,0.00838257879551647
3637,7_6,9_2,0.03160827149346456
3638,7_6,9_3,0.022174329584130147
3639,7_6,9_4,0.030225515648951002
3640,7_6,9_5,0.034351171661475964
3641,7_6,9_6,0.05180380165926686
3642,7_6,9_7,0.009467167380740299
3643,7_6,9_8,0.03488006487422295
3644,7_6,9_9,0.05541385611163245
3645,7_6,9_10,0.048158149478446675
3646,7_6,9_11,0.11160677775190456
3647,7_6,9_12,0.06559621824259768
3648,7_6,9_13,0.07004613682217871
3649,7_6,2_1,0.0069932596575842795
3650,7_6,2_2,0.000835485439736892
3651,7_6,2_3,0.004530414734570068
3652,7_6,2_4,0.005727972360517014
3653,7_6,2_5,0.02532591580320428
3654,7_6,2_6,0.017732405267205202
3655,7_6,5_1,0.051024423539219675
3656,7_6,5_2,0.0013978515221818894
3657,7_6,5_3,0.0013978515221818894
3658,7_6,5_4,0.00834193102978853
3659,7_6,5_5,0.02992095758911843
3660,7_6,5_6,0.11626892266604068
3661,7_6,5_7,0.054388806998522235
3662,7_6,5_8,0.03171868232956966
3663,7_6,5_9,0.036405624064191365
3664,7_6,5_10,0.05376515292757018
3665,7_6,5_11,0.006706388365957133
3666,7_6,5_12,0.059697849643512976
3667,7_6,5_13,0.04088611608110622
3668,7_6,5_14,0.07405087876641304
3669,7_6,3_1,0.0004963237943672693
3670,7_6,3_2,0.022998326410872162
3671,7_6,3_3,0.017957273434189944
3672,7_6,3_4,0.00838257879551647
3673,7_6,3_5,0.00013000088202398265
3674,7_6,3_6,0.03366439908951544
3675,7_6,3_7,0.0007555099404546002
3676,7_6,3_8,0.036590116771581575
3677,7_6,3_9,0.03381967637853347
3678,7_6,3_10,0.007905784296255672
3679,7_6,3_11,0.006903383704233533
3680,7_6,3_12,0.029033918947912914
3681,7_6,3_13,0.01886312521407179
3682,7_6,3_14,0.09868808310974296
3683,7_6,3_15,0.02817851857346891
3684,7_6,3_16,0.05189959150215347
3685,7_6,3_17,0.10836702389927275
3686,7_6,3_18,0.0004964299878388778
3687,7_6,3_19,0.0008934057997455686
3688,7_6,3_20,0.04580215637174105
3689,7_6,3_21,0.08233729771163505
3690,7_6,3_22,0.02756332698258557
3691,7_6,4_1,0.0008693008834380115
3692,7_6,4_2,0.0008587662957428005
3693,7_6,4_3,0.000253442639969108
3694,7_6,4_4,0.000869802501933008
3695,7_6,4_5,0.001786769331487822
3696,7_6,4_6,0.0026599059871792578
3697,7_6,4_7,0.00018494281771359744
3698,7_6,4_8,0.002840567101722569
3699,7_6,4_9,0.002814705068478513
3700,7_6,4_10,0.0005621544026576767
3701,7_6,1_1,4.548545635380026e-05
3702,7_6,1_2,7.929111152149261e-05
3703,7_6,1_3,0.0025191061250726173
3704,7_6,1_4,8.072670919140409e-05
3705,7_6,1_5,0.003311629348648279
3706,7_6,1_6,0.018751180704693015
3707,7_6,1_7,0.001103328353565398
3708,7_6,1_8,0.04335790594724051
3709,7_6,1_9,0.0003750368009032203
3710,7_6,1_10,2.9256670022323257e-05
3711,7_6,1_11,0.00030420477518105946
3712,7_7,13_1,0.0843168942401526
3713,7_7,13_2,0.010280860811483246
3714,7_7,13_3,0.006144328033442454
3715,7_7,13_4,0.027385723041077923
3716,7_7,14_1,0.0007808328175201081
3717,7_7,14_2,0.02842367537419514
3718,7_7,14_3,0.09042292167855916
3719,7_7,14_4,0.07533388694867343
3720,7_7,14_5,0.05231743794276789
3721,7_7,14_6,0.13039526232303825
3722,7_7,14_7,0.026987638903254257
3723,7_7,11_1,0.040676903587119846
3724,7_7,11_2,0.025873516559743282
3725,7_7,11_3,0.009282942049981785
3726,7_7,11_4,0.013547421747994826
3727,7_7,11_5,0.061272500181272165
3728,7_7,11_6,0.059977279813021256
3729,7_7,8_1,0.007819878739949718
3730,7_7,8_2,0.030095692196574247
3731,7_7,8_3,0.0688989491567208
3732,7_7,8_4,0.06601865378013944
3733,7_7,8_5,0.033836015141409194
3734,7_7,8_6,0.08622617522587689
3735,7_7,7_1,0.04498841638881686
3736,7_7,7_2,0.1409607768373902
3737,7_7,7_3,0.00787037710492894
3738,7_7,7_4,0.023362892739635096
3739,7_7,7_5,0.24317943080596846
3740,7_7,7_6,0.12279568722437875
3741,7_7,7_7,1.0
3742,7_7,7_8,0.25225887330323726
3743,7_7,7_9,0.09168291767739559
3744,7_7,7_10,0.09018501315286383
3745,7_7,7_11,0.1341495385306211
3746,7_7,10_1,0.10187315102461689
3747,7_7,10_2,0.062284824997935265
3748,7_7,10_3,0.10628587838359478
3749,7_7,10_4,0.10824525637245498
3750,7_7,10_5,0.12001760928521975
3751,7_7,10_6,0.13081609729694435
3752,7_7,12_1,0.018748578630229384
3753,7_7,12_2,0.0013369834316363527
3754,7_7,12_3,0.06767199734799415
3755,7_7,12_4,0.025964829443444266
3756,7_7,6_1,0.12352867097762911
3757,7_7,6_2,0.10520975142922911
3758,7_7,6_3,0.07554066458596014
3759,7_7,6_4,0.03479212549605266
3760,7_7,6_5,0.1315061703312226
3761,7_7,6_6,0.12999791252390425
3762,7_7,6_7,0.1028926948338028
3763,7_7,6_8,0.12645954591583047
3764,7_7,9_1,0.010950934008248502
3765,7_7,9_2,0.04000844305248708
3766,7_7,9_3,0.0360123389320126
3767,7_7,9_4,0.03411896762433135
3768,7_7,9_5,0.05999693211294441
3769,7_7,9_6,0.05079150418245379
3770,7_7,9_7,0.017718052217042025
3771,7_7,9_8,0.045897071750768854
3772,7_7,9_9,0.06449767816765785
3773,7_7,9_10,0.06314330115252825
3774,7_7,9_11,0.09925872272605128
3775,7_7,9_12,0.08699455688120987
3776,7_7,9_13,0.06089728809194831
3777,7_7,2_1,0.003983833509915685
3778,7_7,2_2,0.0007088248191824863
3779,7_7,2_3,0.00044681870444837927
3780,7_7,2_4,0.012310902952543792
3781,7_7,2_5,0.025770456729194972
3782,7_7,2_6,0.002521686079563181
3783,7_7,5_1,0.07093649685199802
3784,7_7,5_2,0.008799972269085875
3785,7_7,5_3,0.018344837947248123
3786,7_7,5_4,0.0004252167537340123
3787,7_7,5_5,0.03224362962694265
3788,7_7,5_6,0.09123756144188466
3789,7_7,5_7,0.031117378456251905
3790,7_7,5_8,0.04045011291033102
3791,7_7,5_9,0.056961206941067356
3792,7_7,5_10,0.10903600863062872
3793,7_7,5_11,0.019666163780017235
3794,7_7,5_12,0.09416256993922645
3795,7_7,5_13,0.070468670458766
3796,7_7,5_14,0.10095509742728719
3797,7_7,3_1,0.0005202611889286868
3798,7_7,3_2,0.0040360298973172405
3799,7_7,3_3,0.04744598367151604
3800,7_7,3_4,6.775501614272293e-06
3801,7_7,3_5,0.010950934008248685
3802,7_7,3_6,0.01790094631199637
3803,7_7,3_7,0.0028612970534610165
3804,7_7,3_8,0.06332735642927775
3805,7_7,3_9,0.05920601169874945
3806,7_7,3_10,0.00811067479521605
3807,7_7,3_11,0.0038529411909033716
3808,7_7,3_12,0.003453255229133241
3809,7_7,3_13,0.0607848111974948
3810,7_7,3_14,0.07780913027347076
3811,7_7,3_15,0.030986153443702293
3812,7_7,3_16,0.057373250193999636
3813,7_7,3_17,0.09755360382749881
3814,7_7,3_18,0.016882096097301583
3815,7_7,3_19,0.005050014040939028
3816,7_7,3_20,0.04942187424371375
3817,7_7,3_21,0.1229424605753988
3818,7_7,3_22,0.02414788745965807
3819,7_7,4_1,0.009977329138052144
3820,7_7,4_2,0.008129259674566664
3821,7_7,4_3,0.005061685989432243
3822,7_7,4_4,0.0009776885156175758
3823,7_7,4_5,0.0031110283151803576
3824,7_7,4_6,0.004296665129397998
3825,7_7,4_7,0.005611226848170251
3826,7_7,4_8,0.0007181593946810232
3827,7_7,4_9,0.00014534027699089839
3828,7_7,4_10,0.00021578707979036637
3829,7_7,1_1,4.042007923097442e-06
3830,7_7,1_2,0.002502754843756677
3831,7_7,1_3,0.004620357247672653
3832,7_7,1_4,0.030260630527486863
3833,7_7,1_5,0.004685541497693957
3834,7_7,1_6,0.04320201034449113
3835,7_7,1_7,0.015200033933774554
3836,7_7,1_8,0.07185012061341446
3837,7_7,1_9,0.00921340992270358
3838,7_7,1_10,0.007079182236363136
3839,7_7,1_11,0.00014084017113744115
3840,7_8,13_1,0.10047427124933755
3841,7_8,13_2,0.019748628949767574
3842,7_8,13_3,0.007105348915295504
3843,7_8,13_4,0.056586248376287465
3844,7_8,14_1,0.009476357402707407
3845,7_8,14_2,0.0494342456931466
3846,7_8,14_3,0.09692706676473338
3847,7_8,14_4,0.07160756358314006
3848,7_8,14_5,0.09275610342263976
3849,7_8,14_6,0.1587930947937919
3850,7_8,14_7,0.04292257064300896
3851,7_8,11_1,0.045253126855176205
3852,7_8,11_2,0.007979639244231696
3853,7_8,11_3,0.007480726720795835
3854,7_8,11_4,0.010511112692320848
3855,7_8,11_5,0.05006218621553921
3856,7_8,11_6,0.08406885574138233
3857,7_8,8_1,0.0021391377160560727
3858,7_8,8_2,0.06727100760664126
3859,7_8,8_3,0.04238532642576452
3860,7_8,8_4,0.02186981502289852
3861,7_8,8_5,0.05046739034003329
3862,7_8,8_6,0.0953646846177823
3863,7_8,7_1,0.05020058514908557
3864,7_8,7_2,0.06620679759408386
3865,7_8,7_3,0.028383790547897136
3866,7_8,7_4,0.046539270773640194
3867,7_8,7_5,0.25046154394006914
3868,7_8,7_6,0.16860226064459188
3869,7_8,7_7,0.2303023813003291
3870,7_8,7_8,1.0
3871,7_8,7_9,0.18965899721333515
3872,7_8,7_10,0.0975642437766387
3873,7_8,7_11,0.15244383817650672
3874,7_8,10_1,0.11894480489125026
3875,7_8,10_2,0.09952301190979122
3876,7_8,10_3,0.2478060752004657
3877,7_8,10_4,0.1931252640276079
3878,7_8,10_5,0.12113878870959324
3879,7_8,10_6,0.13745707237108837
3880,7_8,12_1,0.022026453663174787
3881,7_8,12_2,5.0747080067481834e-05
3882,7_8,12_3,0.14786973375009965
3883,7_8,12_4,0.06441599159712123
3884,7_8,6_1,0.1135258582171526
3885,7_8,6_2,0.12499432819141663
3886,7_8,6_3,0.06244159744545503
3887,7_8,6_4,0.12102006180700434
3888,7_8,6_5,0.17976635982719116
3889,7_8,6_6,0.15690625197602162
3890,7_8,6_7,0.11894538455196726
3891,7_8,6_8,0.2013563142258414
3892,7_8,9_1,0.03545641311806843
3893,7_8,9_2,0.03344809328722327
3894,7_8,9_3,0.04379781073560895
3895,7_8,9_4,0.05466786251876079
3896,7_8,9_5,0.056521642360553785
3897,7_8,9_6,0.0688111690233294
3898,7_8,9_7,0.02242772438848005
3899,7_8,9_8,0.0734124141181357
3900,7_8,9_9,0.07794581236482452
3901,7_8,9_10,0.07520215577203097
3902,7_8,9_11,0.1457258949850787
3903,7_8,9_12,0.06771348901517846
3904,7_8,9_13,0.10376417663992638
3905,7_8,2_1,0.0006553036672590567
3906,7_8,2_2,1.474766763030162e-05
3907,7_8,2_3,0.00011046423359944143
3908,7_8,2_4,0.028703698908059398
3909,7_8,2_5,0.008122146728232358
3910,7_8,2_6,0.0015033363844892493
3911,7_8,5_1,0.10369224344805882
3912,7_8,5_2,0.010029264801293302
3913,7_8,5_3,0.024157091491967108
3914,7_8,5_4,0.00013264768386671942
3915,7_8,5_5,0.025607753480987445
3916,7_8,5_6,0.2033890570838666
3917,7_8,5_7,0.032710812184531896
3918,7_8,5_8,0.05814186812689992
3919,7_8,5_9,0.06817246780376035
3920,7_8,5_10,0.11556071090607467
3921,7_8,5_11,0.016785360294175954
3922,7_8,5_12,0.1606696161167601
3923,7_8,5_13,0.1001299599056365
3924,7_8,5_14,0.13369870442162968
3925,7_8,3_1,0.0005365188703834396
3926,7_8,3_2,0.007979639244231696
3927,7_8,3_3,0.01052974037733063
3928,7_8,3_4,0.004278825490461196
3929,7_8,3_5,0.014175158651593283
3930,7_8,3_6,0.0057994166066818046
3931,7_8,3_7,0.0018239562272087432
3932,7_8,3_8,0.05978837454796594
3933,7_8,3_9,0.11525216262663057
3934,7_8,3_10,0.005848474980595647
3935,7_8,3_11,0.016115996873879997
3936,7_8,3_12,0.01974862894976774
3937,7_8,3_13,0.049272417184061806
3938,7_8,3_14,0.11422341780985919
3939,7_8,3_15,0.09141825027104192
3940,7_8,3_16,0.09443928221466422
3941,7_8,3_17,0.12871765148513364
3942,7_8,3_18,0.04469346133784809
3943,7_8,3_19,0.001427289779236781
3944,7_8,3_20,0.028463271290197916
3945,7_8,3_21,0.1395353523615172
3946,7_8,3_22,0.05945854352608463
3947,7_8,4_1,0.008374978010837142
3948,7_8,4_2,0.02883718277165945
3949,7_8,4_3,0.0026563937433177294
3950,7_8,4_4,0.0003100267780472518
3951,7_8,4_5,0.01235880145730181
3952,7_8,4_6,0.004912190810915206
3953,7_8,4_7,0.0017986315097042746
3954,7_8,4_8,0.0047757603637047326
3955,7_8,4_9,0.016159360915074018
3956,7_8,4_10,0.002306495827723057
3957,7_8,1_1,0.007574262055347409
3958,7_8,1_2,0.00662285381663007
3959,7_8,1_3,0.03080434715241639
3960,7_8,1_4,0.12196871009460028
3961,7_8,1_5,0.024361297512312176
3962,7_8,1_6,0.07576199421723409
3963,7_8,1_7,0.06926487923684423
3964,7_8,1_8,0.13257207845724048
3965,7_8,1_9,0.02621630144326859
3966,7_8,1_10,0.003145309801032379
3967,7_8,1_11,0.011948161404491954
3968,7_9,13_1,0.032654133818551125
3969,7_9,13_2,0.0032532040064829765
3970,7_9,13_3,0.005366340545926286
3971,7_9,13_4,0.01344261707578171
3972,7_9,14_1,0.0020637396151060353
3973,7_9,14_2,0.020462015501097736
3974,7_9,14_3,0.02299126018237597
3975,7_9,14_4,0.0171895459817071
3976,7_9,14_5,0.030791247469517873
3977,7_9,14_6,0.050641562023778244
3978,7_9,14_7,0.009722476682581067
3979,7_9,11_1,0.014665899889848665
3980,7_9,11_2,0.0024889033193973903
3981,7_9,11_3,9.639089902986868e-05
3982,7_9,11_4,0.00507216842683198
3983,7_9,11_5,0.021164321009771503
3984,7_9,11_6,0.02415789423251416
3985,7_9,8_1,0.009831732359090555
3986,7_9,8_2,0.0440761066581877
3987,7_9,8_3,0.010569614864811453
3988,7_9,8_4,0.07631134168201563
3989,7_9,8_5,0.05471988740862388
3990,7_9,8_6,0.0663333198657897
3991,7_9,7_1,0.03425078522896962
3992,7_9,7_2,0.027264459535808406
3993,7_9,7_3,0.14277547659264186
3994,7_9,7_4,0.01586228316654862
3995,7_9,7_5,0.15008592676466617
3996,7_9,7_6,0.1086668408688997
3997,7_9,7_7,0.07796670813251544
3998,7_9,7_8,0.17666163500199636
3999,7_9,7_9,1.0
4000,7_9,7_10,0.03363287877390028
4001,7_9,7_11,0.07944947246020263
4002,7_9,10_1,0.06713616263421143
4003,7_9,10_2,0.05274258271018004
4004,7_9,10_3,0.05484322655705073
4005,7_9,10_4,0.03980097932659787
4006,7_9,10_5,0.027599439756378984
4007,7_9,10_6,0.047849306819275524
4008,7_9,12_1,0.01892697931982699
4009,7_9,12_2,0.00012059633153384758
4010,7_9,12_3,0.015455711440835166
4011,7_9,12_4,0.03903497079309927
4012,7_9,6_1,0.027432333321802116
4013,7_9,6_2,0.04766304997474198
4014,7_9,6_3,0.014866621955389523
4015,7_9,6_4,0.010387687089622528
4016,7_9,6_5,0.047700809741040434
4017,7_9,6_6,0.03703392583228279
4018,7_9,6_7,0.017195738819643473
4019,7_9,6_8,0.04076150445284481
4020,7_9,9_1,0.003393685511550488
4021,7_9,9_2,0.016305774569996868
4022,7_9,9_3,0.044662514793104596
4023,7_9,9_4,0.023124616646124776
4024,7_9,9_5,0.03597071199721765
4025,7_9,9_6,0.01968103551781308
4026,7_9,9_7,0.0025526134399014256
4027,7_9,9_8,0.01712021529186968
4028,7_9,9_9,0.03766883944228774
4029,7_9,9_10,0.041153837009285835
4030,7_9,9_11,0.0540596267312684
4031,7_9,9_12,0.024659183912761642
4032,7_9,9_13,0.024438993523972483
4033,7_9,2_1,0.00021727094719328733
4034,7_9,2_2,0.00021156180608549333
4035,7_9,2_3,3.969905517363492e-05
4036,7_9,2_4,0.00041180645306183866
4037,7_9,2_5,0.0085227935167977
4038,7_9,2_6,0.004656610704092359
4039,7_9,5_1,0.025665064111569977
4040,7_9,5_2,0.004901164073647686
4041,7_9,5_3,0.007920122025546397
4042,7_9,5_4,0.004728726134213035
4043,7_9,5_5,0.021164321009771347
4044,7_9,5_6,0.08071848388272981
4045,7_9,5_7,0.015120649420517197
4046,7_9,5_8,0.011026804038530971
4047,7_9,5_9,0.019738314579195324
4048,7_9,5_10,0.03598685023477045
4049,7_9,5_11,0.005479837263196525
4050,7_9,5_12,0.05428867733618481
4051,7_9,5_13,0.029760101471156535
4052,7_9,5_14,0.03443834575207656
4053,7_9,3_1,0.000550126745626665
4054,7_9,3_2,0.0023467009523792663
4055,7_9,3_3,0.004453142603928303
4056,7_9,3_4,0.017550137322665034
4057,7_9,3_5,0.0071980710978957535
4058,7_9,3_6,0.0076794225702883825
4059,7_9,3_7,0.00012791617604156707
4060,7_9,3_8,0.05136317646629461
4061,7_9,3_9,0.011200991619929362
4062,7_9,3_10,0.007253645157914382
4063,7_9,3_11,0.08464169856649334
4064,7_9,3_12,0.00869812154855753
4065,7_9,3_13,0.009722476682581067
4066,7_9,3_14,0.06403142368844454
4067,7_9,3_15,0.05348101256739399
4068,7_9,3_16,0.027525991283606107
4069,7_9,3_17,0.05329741558945385
4070,7_9,3_18,0.002669074165729282
4071,7_9,3_19,0.00010735175306842072
4072,7_9,3_20,0.007756506689507318
4073,7_9,3_21,0.034574947936855845
4074,7_9,3_22,0.06712873469956228
4075,7_9,4_1,0.007270858485572101
4076,7_9,4_2,0.008935356674488778
4077,7_9,4_3,0.00034207688241938607
4078,7_9,4_4,0.0005659088561709854
4079,7_9,4_5,0.0021429174775967007
4080,7_9,4_6,0.011852524435330304
4081,7_9,4_7,0.00020648428865053695
4082,7_9,4_8,0.01595219879725582
4083,7_9,4_9,0.00264042142390721
4084,7_9,4_10,0.00626548991669549
4085,7_9,1_1,0.0061817823687715795
4086,7_9,1_2,0.02165801852555927
4087,7_9,1_3,0.052902027594285084
4088,7_9,1_4,0.03317507283233164
4089,7_9,1_5,0.043119205739323534
4090,7_9,1_6,0.027092108623482252
4091,7_9,1_7,0.09067839527494401
4092,7_9,1_8,0.07375337841235356
4093,7_9,1_9,0.025033659455498427
4094,7_9,1_10,0.017430169130651325
4095,7_9,1_11,0.0205521471979889
4096,7_10,13_1,0.08845347187108729
4097,7_10,13_2,0.0005972798079017779
4098,7_10,13_3,0.010961377194815996
4099,7_10,13_4,0.036790782541587054
4100,7_10,14_1,0.0015495560234988
4101,7_10,14_2,0.022047778860034336
4102,7_10,14_3,0.034448266875476544
4103,7_10,14_4,0.037592160830658465
4104,7_10,14_5,0.0583904247705372
4105,7_10,14_6,0.07578013110408852
4106,7_10,14_7,0.02291516993281003
4107,7_10,11_1,0.018011530490536838
4108,7_10,11_2,0.015136932715533031
4109,7_10,11_3,0.014331891586407113
4110,7_10,11_4,0.005971447675338335
4111,7_10,11_5,0.05428813088340978
4112,7_10,11_6,0.03342588835181139
4113,7_10,8_1,3.1211086267198393e-06
4114,7_10,8_2,0.011454598140578488
4115,7_10,8_3,0.018722276043479997
4116,7_10,8_4,0.006777897128767284
4117,7_10,8_5,0.042354065502640925
4118,7_10,8_6,0.01247872161296794
4119,7_10,7_1,0.00311546256916276
4120,7_10,7_2,0.04738272802614562
4121,7_10,7_3,0.0011313783628006601
4122,7_10,7_4,0.008168740687411864
4123,7_10,7_5,0.11481118587294485
4124,7_10,7_6,0.05275757997726808
4125,7_10,7_7,0.06891813794958973
4126,7_10,7_8,0.08166535755313713
4127,7_10,7_9,0.030223338244832688
4128,7_10,7_10,1.0
4129,7_10,7_11,0.07186448431424973
4130,7_10,10_1,0.04080420870099682
4131,7_10,10_2,0.012836157452616423
4132,7_10,10_3,0.051213658914410785
4133,7_10,10_4,0.03331729070240459
4134,7_10,10_5,0.038773958694843666
4135,7_10,10_6,0.04770653192676376
4136,7_10,12_1,0.014889356490245866
4137,7_10,12_2,0.0017851430529909375
4138,7_10,12_3,0.02037195948868971
4139,7_10,12_4,0.009457017644585787
4140,7_10,6_1,0.05302702003579698
4141,7_10,6_2,0.08074036677372085
4142,7_10,6_3,0.017994865561640247
4143,7_10,6_4,0.017251848614442577
4144,7_10,6_5,0.04969000158842515
4145,7_10,6_6,0.06351213338330217
4146,7_10,6_7,0.060690842396616346
4147,7_10,6_8,0.06687235795995225
4148,7_10,9_1,0.03099108137946151
4149,7_10,9_2,0.04256806475605221
4150,7_10,9_3,0.05493776501381913
4151,7_10,9_4,0.04849726618707904
4152,7_10,9_5,0.04332393247027749
4153,7_10,9_6,0.057294555349772375
