grp,variable,value
7_8,5_3,0.024157091491967108
7_8,5_4,0.00013264768386671942
7_8,5_5,0.025607753480987445
7_8,5_6,0.2033890570838666
7_8,5_7,0.032710812184531896
7_8,5_8,0.05814186812689992
7_8,5_9,0.06817246780376035
7_8,5_10,0.11556071090607467
7_8,5_11,0.016785360294175954
7_8,5_12,0.1606696161167601
7_8,5_13,0.1001299599056365
7_8,5_14,0.13369870442162968
7_8,3_1,0.0005365188703834396
7_8,3_2,0.007979639244231696
7_8,3_3,0.01052974037733063
7_8,3_4,0.004278825490461196
7_8,3_5,0.014175158651593283
7_8,3_6,0.0057994166066818046
7_8,3_7,0.0018239562272087432
7_8,3_8,0.05978837454796594
7_8,3_9,0.11525216262663057
7_8,3_10,0.005848474980595647
7_8,3_11,0.016115996873879997
7_8,3_12,0.01974862894976774
7_8,3_13,0.049272417184061806
7_8,3_14,0.11422341780985919
7_8,3_15,0.09141825027104192
7_8,3_16,0.09443928221466422
7_8,3_17,0.12871765148513364
7_8,3_18,0.04469346133784809
7_8,3_19,0.001427289779236781
7_8,3_20,0.028463271290197916
7_8,3_21,0.1395353523615172
7_8,3_22,0.05945854352608463
7_8,4_1,0.008374978010837142
7_8,4_2,0.02883718277165945
7_8,4_3,0.0026563937433177294
7_8,4_4,0.0003100267780472518
7_8,4_5,0.01235880145730181
7_8,4_6,0.004912190810915206
7_8,4_7,0.0017986315097042746
7_8,4_8,0.0047757603637047326
7_8,4_9,0.016159360915074018
7_8,4_10,0.002306495827723057
7_8,1_1,0.007574262055347409
7_8,1_2,0.00662285381663007
7_8,1_3,0.03080434715241639
7_8,1_4,0.12196871009460028
7_8,1_5,0.024361297512312176
7_8,1_6,0.07576199421723409
7_8,1_7,0.06926487923684423
7_8,1_8,0.13257207845724048
7_8,1_9,0.02621630144326859
7_8,1_10,0.003145309801032379
7_8,1_11,0.011948161404491954
7_9,13_1,0.032654133818551125
7_9,13_2,0.0032532040064829765
7_9,13_3,0.005366340545926286
7_9,13_4,0.01344261707578171
7_9,14_1,0.0020637396151060353
7_9,14_2,0.020462015501097736
7_9,14_3,0.02299126018237597
7_9,14_4,0.0171895459817071
7_9,14_5,0.030791247469517873
7_9,14_6,0.050641562023778244
7_9,14_7,0.009722476682581067
7_9,11_1,0.014665899889848665
7_9,11_2,0.0024889033193973903
7_9,11_3,9.639089902986868e-05
7_9,11_4,0.00507216842683198
7_9,11_5,0.021164321009771503
7_9,11_6,0.02415789423251416
7_9,8_1,0.009831732359090555
7_9,8_2,0.0440761066581877
7_9,8_3,0.010569614864811453
7_9,8_4,0.07631134168201563
7_9,8_5,0.05471988740862388
7_9,8_6,0.0663333198657897
7_9,7_1,0.03425078522896962
7_9,7_2,0.027264459535808406
7_9,7_3,0.14277547659264186
7_9,7_4,0.01586228316654862
7_9,7_5,0.15008592676466617
7_9,7_6,0.1086668408688997
7_9,7_7,0.07796670813251544
7_9,7_8,0.17666163500199636
7_9,7_9,1.0
7_9,7_10,0.03363287877390028
7_9,7_11,0.07944947246020263
7_9,10_1,0.06713616263421143
7_9,10_2,0.05274258271018004
7_9,10_3,0.05484322655705073
7_9,10_4,0.03980097932659787
7_9,10_5,0.027599439756378984
7_9,10_6,0.047849306819275524
7_9,12_1,0.01892697931982699
7_9,12_2,0.00012059633153384758
7_9,12_3,0.015455711440835166
7_9,12_4,0.03903497079309927
7_9,6_1,0.027432333321802116
7_9,6_2,0.04766304997474198
7_9,6_3,0.014866621955389523
7_9,6_4,0.010387687089622528
7_9,6_5,0.047700809741040434
7_9,6_6,0.03703392583228279
7_9,6_7,0.017195738819643473
7_9,6_8,0.04076150445284481
7_9,9_1,0.003393685511550488
7_9,9_2,0.016305774569996868
7_9,9_3,0.044662514793104596
7_9,9_4,0.023124616646124776
7_9,9_5,0.03597071199721765
7_9,9_6,0.01968103551781308
7_9,9_7,0.0025526134399014256
7_9,9_8,0.01712021529186968
7_9,9_9,0.03766883944228774
7_9,9_10,0.041153837009285835
7_9,9_11,0.0540596267312684
7_9,9_12,0.024659183912761642
7_9,9_13,0.024438993523972483
7_9,2_1,0.00021727094719328733
7_9,2_2,0.00021156180608549333
7_9,2_3,3.969905517363492e-05
7_9,2_4,0.00041180645306183866
7_9,2_5,0.0085227935167977
7_9,2_6,0.004656610704092359
7_9,5_1,0.025665064111569977
7_9,5_2,0.004901164073647686
7_9,5_3,0.007920122025546397
7_9,5_4,0.004728726134213035
7_9,5_5,0.021164321009771347
7_9,5_6,0.08071848388272981
7_9,5_7,0.015120649420517197
7_9,5_8,0.011026804038530971
7_9,5_9,0.019738314579195324
7_9,5_10,0.03598685023477045
7_9,5_11,0.005479837263196525
7_9,5_12,0.05428867733618481
7_9,5_13,0.029760101471156535
7_9,5_14,0.03443834575207656
7_9,3_1,0.000550126745626665
7_9,3_2,0.0023467009523792663
7_9,3_3,0.004453142603928303
7_9,3_4,0.017550137322665034
7_9,3_5,0.0071980710978957535
7_9,3_6,0.0076794225702883825
7_9,3_7,0.00012791617604156707
7_9,3_8,0.05136317646629461
7_9,3_9,0.011200991619929362
7_9,3_10,0.007253645157914382
7_9,3_11,0.08464169856649334
7_9,3_12,0.00869812154855753
7_9,3_13,0.009722476682581067
7_9,3_14,0.06403142368844454
7_9,3_15,0.05348101256739399
7_9,3_16,0.027525991283606107
7_9,3_17,0.05329741558945385
7_9,3_18,0.002669074165729282
7_9,3_19,0.00010735175306842072
7_9,3_20,0.007756506689507318
7_9,3_21,0.034574947936855845
7_9,3_22,0.06712873469956228
7_9,4_1,0.007270858485572101
7_9,4_2,0.008935356674488778
7_9,4_3,0.00034207688241938607
7_9,4_4,0.0005659088561709854
7_9,4_5,0.0021429174775967007
7_9,4_6,0.011852524435330304
7_9,4_7,0.00020648428865053695
7_9,4_8,0.01595219879725582
7_9,4_9,0.00264042142390721
7_9,4_10,0.00626548991669549
7_9,1_1,0.0061817823687715795
7_9,1_2,0.02165801852555927
7_9,1_3,0.052902027594285084
7_9,1_4,0.03317507283233164
7_9,1_5,0.043119205739323534
7_9,1_6,0.027092108623482252
7_9,1_7,0.09067839527494401
7_9,1_8,0.07375337841235356
7_9,1_9,0.025033659455498427
7_9,1_10,0.017430169130651325
7_9,1_11,0.0205521471979889
7_10,13_1,0.08845347187108729
7_10,13_2,0.0005972798079017779
7_10,13_3,0.010961377194815996
7_10,13_4,0.036790782541587054
7_10,14_1,0.0015495560234988
7_10,14_2,0.022047778860034336
7_10,14_3,0.034448266875476544
7_10,14_4,0.037592160830658465
7_10,14_5,0.0583904247705372
7_10,14_6,0.07578013110408852
7_10,14_7,0.02291516993281003
7_10,11_1,0.018011530490536838
7_10,11_2,0.015136932715533031
7_10,11_3,0.014331891586407113
7_10,11_4,0.005971447675338335
7_10,11_5,0.05428813088340978
7_10,11_6,0.03342588835181139
7_10,8_1,3.1211086267198393e-06
7_10,8_2,0.011454598140578488
7_10,8_3,0.018722276043479997
7_10,8_4,0.006777897128767284
7_10,8_5,0.042354065502640925
7_10,8_6,0.01247872161296794
7_10,7_1,0.00311546256916276
7_10,7_2,0.04738272802614562
7_10,7_3,0.0011313783628006601
7_10,7_4,0.008168740687411864
7_10,7_5,0.11481118587294485
7_10,7_6,0.05275757997726808
7_10,7_7,0.06891813794958973
7_10,7_8,0.08166535755313713
7_10,7_9,0.030223338244832688
7_10,7_10,1.0
7_10,7_11,0.07186448431424973
7_10,10_1,0.04080420870099682
7_10,10_2,0.012836157452616423
7_10,10_3,0.051213658914410785
7_10,10_4,0.03331729070240459
7_10,10_5,0.038773958694843666
7_10,10_6,0.04770653192676376
7_10,12_1,0.014889356490245866
7_10,12_2,0.0017851430529909375
7_10,12_3,0.02037195948868971
7_10,12_4,0.009457017644585787
7_10,6_1,0.05302702003579698
7_10,6_2,0.08074036677372085
7_10,6_3,0.017994865561640247
7_10,6_4,0.017251848614442577
7_10,6_5,0.04969000158842515
7_10,6_6,0.06351213338330217
7_10,6_7,0.060690842396616346
7_10,6_8,0.06687235795995225
7_10,9_1,0.03099108137946151
7_10,9_2,0.04256806475605221
7_10,9_3,0.05493776501381913
7_10,9_4,0.04849726618707904
7_10,9_5,0.04332393247027749
7_10,9_6,0.057294555349772375
7_10,9_7,0.07266991838326294
7_10,9_8,0.02142989934301586
7_10,9_9,0.04528434870108104
7_10,9_10,0.026257858567954356
7_10,9_11,0.06640509615641531
7_10,9_12,0.03938000997020155
7_10,9_13,0.0748776401682235
7_10,2_1,0.00012929074868760638
7_10,2_2,0.0020073481484136828
7_10,2_3,0.0022179313305210253
7_10,2_4,0.008896144901577778
7_10,2_5,0.00021179888949636192
7_10,2_6,0.0010305568945485858
7_10,5_1,0.0464415108020218
7_10,5_2,0.0013552252900440487
7_10,5_3,0.008065860710915414
7_10,5_4,2.7590355767585058e-05
7_10,5_5,0.01203310775759746
7_10,5_6,0.06202213060982695
7_10,5_7,0.012511425791217452
7_10,5_8,0.0204445118829701
7_10,5_9,0.022471351651708254
7_10,5_10,0.03234116864286985
7_10,5_11,0.00020849481729461823
7_10,5_12,0.018584955854066117
7_10,5_13,0.01911734546404978
7_10,5_14,0.025601839127720804
7_10,3_1,0.0025356659109383424
7_10,3_2,0.0050845695671731545
7_10,3_3,0.01622939548475466
7_10,3_4,0.0022981580703296156
7_10,3_5,0.0052795210171249175
7_10,3_6,0.008295670080385238
7_10,3_7,0.020881157292838293
7_10,3_8,0.02980787658416283
7_10,3_9,0.022616209233073066
7_10,3_10,0.004783282307131793
7_10,3_11,0.002101953748819143
7_10,3_12,0.02704359616858949
7_10,3_13,0.02291516993281003
7_10,3_14,0.04389001900362918
7_10,3_15,0.011906930837790765
7_10,3_16,0.018957415627738023
7_10,3_17,0.034847534732603866
7_10,3_18,0.02868090552687283
7_10,3_19,0.03415898322936375
7_10,3_20,0.029433823856621896
7_10,3_21,0.039887822923902486
7_10,3_22,0.005406749754296665
7_10,4_1,0.0058213650297873005
7_10,4_2,0.010609614571572081
7_10,4_3,0.016067978919554474
7_10,4_4,0.01212825111417082
7_10,4_5,0.012416710301135354
7_10,4_6,0.0001388504618478716
7_10,4_7,0.006689104363433127
7_10,4_8,0.003973227346520453
7_10,4_9,0.003172270989325927
7_10,4_10,0.011798985561152013
7_10,1_1,0.0017851430529909375
7_10,1_2,0.023990895679406245
7_10,1_3,0.03723615448663913
7_10,1_4,0.031748320310455984
7_10,1_5,0.03551814498416783
7_10,1_6,0.013484500198742498
7_10,1_7,0.017838062891690567
7_10,1_8,0.050032637077460876
7_10,1_9,0.03527156887550864
7_10,1_10,0.031645714615831176
7_10,1_11,0.016182123963774202
7_11,13_1,0.07373714147016003
7_11,13_2,0.00014885863627945697
7_11,13_3,0.0014560489335339402
7_11,13_4,0.013166285480593247
7_11,14_1,0.023796327129692225
7_11,14_2,0.11258199445544893
7_11,14_3,0.08053453418371523
7_11,14_4,0.04782269120206897
7_11,14_5,0.043307329241578464
7_11,14_6,0.12066147136214507
7_11,14_7,0.031303353292697504
7_11,11_1,0.01572976255557931
7_11,11_2,0.008756704435386052
7_11,11_3,0.0021806490863726666
7_11,11_4,0.005951499847824447
7_11,11_5,0.026449947178104245
7_11,11_6,0.03967071264712492
7_11,8_1,0.0002219735039294684
7_11,8_2,0.019089048201764915
7_11,8_3,0.02163983032318099
7_11,8_4,0.008298565397171942
7_11,8_5,0.03993356410378241
7_11,8_6,0.05662465386759527
7_11,7_1,0.008058411372334684
7_11,7_2,0.0393904409776829
7_11,7_3,0.00105254386002046
7_11,7_4,0.10358220009027559
7_11,7_5,0.0989264592932757
7_11,7_6,0.10912649365387533
7_11,7_7,0.08068614628791587
7_11,7_8,0.10043097712456761
7_11,7_9,0.05619271755714013
7_11,7_10,0.05656202399027406
7_11,7_11,1.0
7_11,10_1,0.05477479753585824
7_11,10_2,0.03512473475475201
7_11,10_3,0.07607727954908743
7_11,10_4,0.06562148173107536
7_11,10_5,0.07816269670863067
7_11,10_6,0.07340038236630096
7_11,12_1,0.015594753096889475
7_11,12_2,3.418903211263317e-06
7_11,12_3,0.0311892951033815
7_11,12_4,0.01428784679205721
7_11,6_1,0.09169407884928606
7_11,6_2,0.05238430565195864
7_11,6_3,0.016326423643978634
7_11,6_4,0.01863092228417192
7_11,6_5,0.056601825051851254
7_11,6_6,0.08343694491401576
7_11,6_7,0.06357396378493159
7_11,6_8,0.10716427710863181
7_11,9_1,0.0184117674100176
7_11,9_2,0.036228884360852316
7_11,9_3,0.028357153831376984
7_11,9_4,0.031508727546573
7_11,9_5,0.039489660055542684
7_11,9_6,0.04790410230326305
7_11,9_7,0.026190245401601104
7_11,9_8,0.029660495369390107
7_11,9_9,0.06137718073436227
7_11,9_10,0.06035319441040481
7_11,9_11,0.11379458163924328
7_11,9_12,0.06191870880689782
7_11,9_13,0.05335001841928837
7_11,2_1,0.007211608947476744
7_11,2_2,0.0015789509394653091
7_11,2_3,0.0018106592053722388
7_11,2_4,0.004122107181473471
7_11,2_5,0.010264755677895105
7_11,2_6,0.012493237239055268
7_11,5_1,0.04415887689687061
7_11,5_2,8.676049590241278e-05
7_11,5_3,0.0065614839838433366
7_11,5_4,0.057255333656997434
7_11,5_5,0.01387501354375857
7_11,5_6,0.05325442103333746
7_11,5_7,0.2396946361591972
7_11,5_8,0.03807689756571593
7_11,5_9,0.07815223510990828
7_11,5_10,0.06293610589975052
7_11,5_11,0.018213544928532985
7_11,5_12,0.08163508285290717
7_11,5_13,0.057150200557333566
7_11,5_14,0.15367947671759072
7_11,3_1,0.0014055067660924412
7_11,3_2,0.008756704435386052
7_11,3_3,0.02176117861905624
7_11,3_4,0.000704712609553104
7_11,3_5,0.000704712609553104
7_11,3_6,0.012996908128138075
7_11,3_7,0.00038364852015098684
7_11,3_8,0.018779294661627977
7_11,3_9,0.04315828936994921
7_11,3_10,0.004065473004958545
7_11,3_11,0.011536145397027625
7_11,3_12,0.0007092148741000733
7_11,3_13,0.038793998047864896
7_11,3_14,0.06379921807620181
7_11,3_15,0.036682298106320524
7_11,3_16,0.028285237038529476
7_11,3_17,0.08364574650510384
7_11,3_18,0.0035236624317170296
7_11,3_19,0.0029339150960404894
7_11,3_20,0.025795950907737123
7_11,3_21,0.08374042691858041
7_11,3_22,0.07306784755875732
7_11,4_1,0.0033491012030416392
7_11,4_2,0.006538311425430035
7_11,4_3,0.000832938916054492
7_11,4_4,0.000571237037823171
7_11,4_5,0.0004070061451738888
7_11,4_6,0.019163424009739232
7_11,4_7,0.008068705697681894
7_11,4_8,0.0001629254806296849
7_11,4_9,7.21619008299737e-05
7_11,4_10,0.0010671266883541036
7_11,1_1,3.418903211042685e-06
7_11,1_2,0.00029607381056384987
7_11,1_3,0.0002697883996834764
7_11,1_4,0.018680183814345667
7_11,1_5,0.004930090767087858
7_11,1_6,0.02237546307161443
7_11,1_7,0.008981266899098438
7_11,1_8,0.038425343422389235
7_11,1_9,0.0030078451824243958
7_11,1_10,6.479342446466138e-05
7_11,1_11,4.13441383810163e-06
10_1,13_1,0.11723833693363751
10_1,13_2,0.022982184704653463
10_1,13_3,0.007896663550442612
10_1,13_4,0.059995271855367335
10_1,14_1,0.0006893521667732605
10_1,14_2,0.0304646703329905
10_1,14_3,0.08910560980660985
10_1,14_4,0.025092340531814958
10_1,14_5,0.10037086670852342
10_1,14_6,0.12826895181256856
10_1,14_7,0.04804181146092935
10_1,11_1,0.02616659910671676
10_1,11_2,0.010901336630803069
10_1,11_3,0.002124265141093978
10_1,11_4,0.025092340531814958
10_1,11_5,0.08054917033238068
10_1,11_6,0.04142107656060573
10_1,8_1,0.008864264121976795
10_1,8_2,0.03350022925928576
10_1,8_3,0.056111163201846385
10_1,8_4,0.02100615265935048
10_1,8_5,0.0288679749665855
10_1,8_6,0.11094834832471064
10_1,7_1,0.01451515179382846
10_1,7_2,0.0814281542558594
10_1,7_3,0.004523098572603843
10_1,7_4,0.010211081797959475
10_1,7_5,0.1639703649099677
10_1,7_6,0.07142712477370737
10_1,7_7,0.15427205788559628
10_1,7_8,0.19729725123722705
10_1,7_9,0.11955376984132443
10_1,7_10,0.08085992448026613
10_1,7_11,0.13791087819547418
10_1,10_1,1.0
10_1,10_2,0.09509435474511942
10_1,10_3,0.196768571965625
10_1,10_4,0.26095034969595293
10_1,10_5,0.1332499581910985
10_1,10_6,0.14641065396500702
10_1,12_1,0.0072817645843596315
10_1,12_2,0.0005873548201614714
10_1,12_3,0.07817779656262609
10_1,12_4,0.010131214420735408
10_1,6_1,0.12535368088426632
10_1,6_2,0.1343436499645349
10_1,6_3,0.02652569456185177
10_1,6_4,0.009772238250166959
10_1,6_5,0.11515967867407602
10_1,6_6,0.13400916581676453
10_1,6_7,0.1442781213112262
10_1,6_8,0.1390652822591208
10_1,9_1,0.01566965483410215
10_1,9_2,0.025503379594924738
10_1,9_3,0.09712357670280213
10_1,9_4,0.09575392986481786
10_1,9_5,0.08854189126810653
10_1,9_6,0.10542268055669878
10_1,9_7,0.020921500011161765
10_1,9_8,0.06717197546329746
10_1,9_9,0.07670117922152919
10_1,9_10,0.1324975264472095
10_1,9_11,0.17564538800423013
10_1,9_12,0.11761000549324223
10_1,9_13,0.10687631108357258
10_1,2_1,0.01610036394986145
10_1,2_2,0.0030915211319070012
10_1,2_3,0.0018529377158813456
10_1,2_4,0.0036834086368921575
10_1,2_5,0.003063031716191267
10_1,2_6,0.011090682102249838
10_1,5_1,0.05773989770722235
10_1,5_2,0.0009211619143651548
10_1,5_3,0.037631366587377285
10_1,5_4,0.0008591192715856375
10_1,5_5,0.03311556759070855
10_1,5_6,0.09746002476783168
10_1,5_7,0.014480089408777595
10_1,5_8,0.06432781783359581
10_1,5_9,0.07298154414861932
10_1,5_10,0.09402783452219447
10_1,5_11,0.009867676929801072
10_1,5_12,0.08597447726369054
10_1,5_13,0.08100903694120086
10_1,5_14,0.05390804497862114
10_1,3_1,0.00045931046307381865
10_1,3_2,0.002337724482424013
10_1,3_3,0.0012957412247894462
10_1,3_4,0.00661433090389537
10_1,3_5,0.01566965483410215
10_1,3_6,5.681535443471492e-06
10_1,3_7,0.0012761366537068011
10_1,3_8,0.07801253556065514
10_1,3_9,0.08758913779937526
10_1,3_10,0.0007432669633097579
10_1,3_11,0.0036308839567336564
10_1,3_12,0.000378653352507017
10_1,3_13,0.012402534285765737
10_1,3_14,0.08719961522062615
10_1,3_15,0.03163649642012057
10_1,3_16,0.029697622002124804
10_1,3_17,0.12419153243885661
10_1,3_18,0.0016836886968009405
10_1,3_19,0.0008522116557513734
10_1,3_20,0.005935331990793189
10_1,3_21,0.15244800395696212
10_1,3_22,0.010059088840812453
10_1,4_1,0.006380902975629859
10_1,4_2,0.030041846080111668
10_1,4_3,0.005141063728076381
10_1,4_4,0.003611636142774862
10_1,4_5,0.0011201160476130537
10_1,4_6,0.0013295472942615317
10_1,4_7,0.0005862638445597271
10_1,4_8,0.0027243630857862566
10_1,4_9,0.0036313593088226803
10_1,4_10,0.0022949992911966135
10_1,1_1,0.005734228640804097
10_1,1_2,0.0007208500023854664
10_1,1_3,0.011695960013706118
10_1,1_4,0.00664280354600532
10_1,1_5,0.015181024585705749
10_1,1_6,0.033443520273620984
10_1,1_7,0.01390413641890445
10_1,1_8,0.058471704281603656
10_1,1_9,1.3786420408004837e-07
10_1,1_10,0.00012044076926377003
10_1,1_11,0.0009327661237416972
10_2,13_1,0.011197896299033396
10_2,13_2,0.018900235960195872
10_2,13_3,0.014936467032200905
10_2,13_4,0.022466160884975744
10_2,14_1,0.0010590142199995956
10_2,14_2,0.02188959152686108
10_2,14_3,0.03109412427649056
10_2,14_4,0.02802699430552581
10_2,14_5,0.025036336324729343
10_2,14_6,0.062786267331508
10_2,14_7,0.01551996743005621
10_2,11_1,0.008838889665973546
10_2,11_2,0.022304416054006324
10_2,11_3,0.000873275135608855
10_2,11_4,0.0059972290685429
10_2,11_5,0.0356160433657585
10_2,11_6,0.017748398673418223
10_2,8_1,0.008993499489478671
10_2,8_2,0.021378993350906997
10_2,8_3,0.03839821714671348
10_2,8_4,0.03157275337343015
10_2,8_5,0.03044655537083615
10_2,8_6,0.1007365366910547
10_2,7_1,0.016005277676613576
10_2,7_2,0.016020951593460397
10_2,7_3,0.006823507056552788
10_2,7_4,0.015336590294148411
10_2,7_5,0.029351303370617286
10_2,7_6,0.021378993350906997
10_2,7_7,0.041911410700615305
10_2,7_8,0.0733536222413112
10_2,7_9,0.041734061402402975
10_2,7_10,0.01130279638571226
10_2,7_11,0.039296447752141875
10_2,10_1,0.04225491506839937
10_2,10_2,1.0
10_2,10_3,0.24210996376478386
10_2,10_4,0.11557291115341647
10_2,10_5,0.12077520885406683
10_2,10_6,0.06854429412690383
10_2,12_1,0.007151666360485901
10_2,12_2,0.0009410897260042517
10_2,12_3,0.051504715626010604
10_2,12_4,0.027257456608716753
10_2,6_1,0.05012770904118418
10_2,6_2,0.04548048663092586
10_2,6_3,0.00680291797277829
10_2,6_4,0.02558254660920337
10_2,6_5,0.09709284056963537
10_2,6_6,0.09831705043585806
10_2,6_7,0.05391048704915056
10_2,6_8,0.07011535455317121
10_2,9_1,0.00993638597932757
10_2,9_2,0.027316248685790294
10_2,9_3,0.031499637434928215
10_2,9_4,0.009035259542321282
10_2,9_5,0.012878977542710902
10_2,9_6,0.04709360263683329
10_2,9_7,0.010893220658949836
10_2,9_8,0.026037102540783074
10_2,9_9,0.035372996990512946
10_2,9_10,0.040229076702696744
10_2,9_11,0.11576536765365532
10_2,9_12,0.034135136192674935
10_2,9_13,0.0771491662137159
10_2,2_1,0.00017141131909583667
10_2,2_2,0.0011947694026958808
10_2,2_3,0.0035793467336327593
10_2,2_4,0.004784129461544288
10_2,2_5,0.0029447957846729907
10_2,2_6,0.000709735884587024
10_2,5_1,0.04518705492661106
10_2,5_2,0.019701135292292893
10_2,5_3,0.016149966448189373
10_2,5_4,0.0028760025739335425
10_2,5_5,0.0356160433657585
10_2,5_6,0.048371514346481605
10_2,5_7,0.025021582526423686
10_2,5_8,0.05291498990406427
10_2,5_9,0.028322185805417354
10_2,5_10,0.05068520433704592
10_2,5_11,0.015265066644048655
10_2,5_12,0.05734288941988759
10_2,5_13,0.07387682820691827
10_2,5_14,0.08707430247063874
10_2,3_1,0.0006021828337602521
10_2,3_2,0.0010232089306525059
10_2,3_3,0.00801264850325218
10_2,3_4,0.0013181667600170143
10_2,3_5,0.0013181667600170143
10_2,3_6,0.0031456686260945823
10_2,3_7,9.942715682572226e-05
10_2,3_8,0.06627918496480853
10_2,3_9,0.019283554617240732
10_2,3_10,0.004413145307706277
10_2,3_11,0.005594645122447477
10_2,3_12,0.0017377318107092065
10_2,3_13,0.025696645135134612
10_2,3_14,0.05941292063384359
10_2,3_15,0.08862494357514636
10_2,3_16,0.04088159142294745
10_2,3_17,0.08092707479700098
10_2,3_18,7.791512160541534e-05
10_2,3_19,0.00077315744286595
10_2,3_20,0.018038702824542785
10_2,3_21,0.14992899912129387
10_2,3_22,0.046137452502056905
10_2,4_1,0.004387907254788964
10_2,4_2,0.013153965461545944
10_2,4_3,0.001954161695335296
10_2,4_4,0.003342350042960808
10_2,4_5,0.0037813248929285314
10_2,4_6,0.00280567304559331
10_2,4_7,0.00518197394591218
10_2,4_8,0.0018634814917431058
10_2,4_9,0.013859199384119367
10_2,4_10,0.004590823231836835
10_2,1_1,0.005399945098619736
10_2,1_2,4.865399749413211e-09
10_2,1_3,0.0016702424939350684
10_2,1_4,0.010512480219747518
10_2,1_5,0.002417021498891251
10_2,1_6,0.025253722903699656
10_2,1_7,0.014419012859835116
10_2,1_8,0.03934437163861018
10_2,1_9,0.0029037892977912777
10_2,1_10,0.0019255445329385906
10_2,1_11,3.046637531294634e-05
10_3,13_1,0.034708971662253604
10_3,13_2,0.016423006984512604
10_3,13_3,0.010171921316551468
10_3,13_4,0.03799071998857258
10_3,14_1,0.010245879908971252
10_3,14_2,0.05049574323496187
10_3,14_3,0.0835033573861437
10_3,14_4,0.07336857669123746
10_3,14_5,0.07336696201466054
10_3,14_6,0.11645845232374043
10_3,14_7,0.06011474225510836
10_3,11_1,0.02415088777664021
10_3,11_2,0.020321577356562058
10_3,11_3,0.005803180113740722
10_3,11_4,0.0250495052605623
10_3,11_5,0.07551270894391905
10_3,11_6,0.025813849881601847
10_3,8_1,0.011981310843267628
10_3,8_2,0.03126843481396463
10_3,8_3,0.049328254982982676
10_3,8_4,0.020263843757800826
10_3,8_5,0.056665041687403106
10_3,8_6,0.09172433293024991
10_3,7_1,0.005057203429905382
10_3,7_2,0.014288136895002416
10_3,7_3,0.008844680271285977
